n	expression
3419	((0x1+((0x234-0x56)*0x7))+(0x8*0x9))
3420	(((((0x123+0x4)+0x56)+0x7)-0x8)*0x9)
3421	((((0x1*0x234)+0x5)*0x6)-(0x7*(0x8-0x9)))
3422	((((((0x1*0x234)+0x5)*0x6)+0x7)-0x8)+0x9)
3423	(0x123+((0x4*((0x56-0x7)+0x8))*0x9))
3424	((0x1*0x2)*(((0x34-0x5)+0x678)+0x9))
3425	(((((0x1*0x2)*0x34)-0x56)+0x7)*0x89)
3426	((0x1+(0x2*0x345))+(0x67*(0x8+0x9)))
3427	((((0x1-0x2)+0x34)*0x56)-(0x7*0x89))
3428	((0x1-(0x23*((0x4+0x5)-0x67)))+0x89)
3429	(((((0x12*0x3)-0x4)*0x5)*0x6)+0x789)
3430	((0x1-(((0x2-0x34)*0x5)*0x6))+0x789)
3431	((0x1-((0x23-0x45)*0x67))-(0x8*0x9))
3432	(((0x1-0x2)+0x3)*((0x45+0x678)-0x9))
3433	(((0x1*0x23)*((0x4-0x5)+0x67))-0x89)
3434	((((0x123+0x4)-0x56)-0x7)*(0x8+0x9))
3435	(((0x1*0x2)*((0x34+0x5)+0x678))+0x9)
3436	((0x1+(0x2*((0x34+0x5)+0x678)))+0x9)
3437	((((0x1+0x23)*0x45)-0x6)+(0x7*0x89))
3438	(((((0x123+0x4)+0x56)-0x7)+0x8)*0x9)
3439	(0x1234-((0x5+0x6)*(0x78-0x9)))
3440	((((0x1-0x2)+(0x3*0x456))+0x78)-0x9)
3441	((((0x1-0x2)+0x3)*(0x45+0x678))-0x9)
3442	((0x1+(0x23*0x45))-((0x6-0x78)*0x9))
3443	((0x12*(0x34+0x56))+(0x7*0x89))
3444	((((0x1+0x2)+(0x3*0x456))+0x78)-0x9)
3445	(((0x1-0x2)+(0x3*(0x456-0x7)))+0x89)
3446	((0x123+0x4)+(((0x5*0x6)-0x7)*0x89))
3447	(((0x1*0x2)*((0x3+0x45)+0x678))-0x9)
3448	(((0x1*0x2)+(0x3*(0x456-0x7)))+0x89)
3449	((((0x1+0x23)*0x45)+0x6)+(0x7*0x89))
3450	((((0x1+0x2)*(0x3+0x456))+0x78)-0x9)
3451	(((((0x1-0x23)+0x45)*0x6)-0x7)*(0x8+0x9))
3452	(((0x1+0x2)*(0x345-0x6))+(0x7*0x89))
3453	(((0x12+0x3)*((0x45+0x67)-0x8))+0x9)
3454	((0x1-(0x2*((0x3-0x45)-0x678)))+0x9)
3455	(((0x1*0x2)*0x345)+((0x6+0x7)*0x89))
3456	(((((0x12-0x3)+0x45)*0x6)-0x78)*0x9)
3457	(0x1-(0x2*(((0x3*0x45)-0x6)-0x789)))
3458	((((0x1-0x2)+(0x3*0x456))+0x78)+0x9)
3459	(((0x12+(0x3*0x456))+0x78)-0x9)
3460	(0x1234-(0x5*(0x67+0x89)))
3461	((((0x1*0x2)+(0x3*0x456))+0x78)+0x9)
3462	((((0x1*0x2)+(0x3*0x456))-0x7)+0x89)
3463	((((0x1+0x2)+(0x3*0x456))-0x7)+0x89)
3464	((0x12+(0x3*(0x456-0x7)))+0x89)
3465	(((((0x1*0x23)+0x4)*0x56)+0x78)-0x9)
3466	(((0x1+((0x23+0x4)*0x56))+0x78)-0x9)
3467	((0x12+(0x3*0x456))+(0x7*(0x8+0x9)))
3468	((((0x1-0x23)+0x45)*0x67)-0x89)
3469	(((0x12-0x34)*(0x5-0x67))+0x89)
3470	((0x1+((0x23*0x4)*(0x5+0x6)))+0x789)
3471	(((((0x1+0x234)-0x5)*0x6)+0x78)-0x9)
3472	((0x1+((0x23+((0x4-0x5)*0x6))*0x78))-0x9)
3473	((((0x1-0x2)+(0x3*0x456))+0x7)+0x89)
3474	(((0x12*((0x3*0x45)-0x6))-0x7)-0x89)
3475	(((0x12+0x3)*(0x45+0x67))-0x89)
3476	((((0x1*0x2)+(0x3*0x456))+0x7)+0x89)
3477	(((0x12+(0x3*0x456))+0x78)+0x9)
3478	(((0x12+(0x3*0x456))-0x7)+0x89)
3479	((0x1-0x234)+(0x56*((0x7*0x8)-0x9)))
3480	(((0x1+(0x23*0x4))*(0x5+0x6))+0x789)
3481	(0x1234-(((0x5+0x6)+0x78)*0x9))
3482	(((0x1*0x23)+((0x4*(0x5+0x67))*0x8))-0x9)
3483	((((0x1*0x234)-0x56)*0x7)+0x89)
3484	((0x1+((0x234-0x56)*0x7))+0x89)
3485	((((0x1*0x23)-0x4)*(0x5+0x67))+0x89)
3486	((((0x12*0x3)*0x45)-0x67)-0x89)
3487	(((0x1-0x2)+(0x3*(0x456+0x7)))+0x89)
3488	(((0x1+0x2)*(0x345+0x6))+(0x7*0x89))
3489	(((((0x1+0x234)-0x5)*0x6)+0x78)+0x9)
3490	((((0x1+0x234)-0x56)*0x7)+0x89)
3491	(((0x1*0x2)+((0x34*0x5)*0x6))+0x789)
3492	((0x12*0x345)-(0x6*0x789))
3493	((((0x12+0x3)-0x4)*(0x56+0x78))-0x9)
3494	((0x1234-0x56)-(0x78*0x9))
3495	((0x12-0x3)*(((0x4*0x56)-0x78)+0x9))
3496	(((((0x1+(0x2*0x34))*0x5)-0x6)*0x7)-0x89)
3497	(((0x1+0x2)*((0x3+0x456)+0x7))+0x89)
3498	(((((0x1*0x23)+0x4)*0x56)+0x7)+0x89)
3499	(((0x1+((0x23+0x4)*0x56))+0x7)+0x89)
3500	((0x1*0x23)*((0x45+0x67)-(0x8*0x9)))
3501	((((0x1*0x2)+(0x34*0x5))*0x6)+0x789)
3502	(((0x1-0x23)-0x45)*(0x67-0x89))
3503	(0x1+(((0x23-0x45)*0x67)*(0x8-0x9)))
3504	(((0x12+0x3)*(0x45+0x6))+0x789)
3505	(((((0x1+0x23)+0x4)*0x56)+(0x7*0x8))+0x9)
3506	((0x12+(0x3*(0x456+0x7)))+0x89)
3507	((0x12+((0x34*0x5)*0x6))+0x789)
3508	((0x1*0x2)*(0x3-(((0x4-0x5)*0x67)*(0x8+0x9))))
3509	((((0x1+0x23)*((0x4+0x56)+0x7))+0x8)+0x9)
3510	((((0x1+0x23)-0x45)+0x6)*(0x7-0x89))
3511	((((0x12+0x3)-0x4)*(0x56+0x78))+0x9)
3512	(((0x1-0x2)+(0x34*0x56))-(0x7*0x89))
3513	((((0x1+0x23)*0x4)*(0x5+0x6))+0x789)
3514	(((0x1+((0x23*0x4)*0x5))*((0x6+0x7)-0x8))+0x9)
3515	(((0x1*0x2)+(0x34*0x56))-(0x7*0x89))
3516	(((0x1+0x2)+(0x34*0x56))-(0x7*0x89))
3517	(((0x1-0x23)-0x4)+(0x5*((0x6*0x78)-0x9)))
3518	((((0x1*0x2)-0x3)+(((0x45-0x6)*0x7)*0x8))-0x9)
3519	((((0x1*0x23)+0x45)+0x67)*(0x8+0x9))
3520	(((0x1-((0x23-0x45)*0x67))+0x8)+0x9)
3521	((0x1234-0x5)-((0x6+0x78)*0x9))
3522	((0x1+(0x234*((0x5-0x6)+0x7)))+0x89)
3523	((0x123-(0x4*0x5))*(0x6-(0x7*(0x8-0x9))))
3524	(((((0x1+0x23)-0x4)+0x5)*(0x67-0x8))+0x9)
3525	(((((0x1*0x234)+0x5)*0x6)+0x78)-0x9)
3526	(((0x1+((0x234+0x5)*0x6))+0x78)-0x9)
3527	(((0x1+0x234)*((0x5-0x6)+0x7))+0x89)
3528	(((((0x12-0x3)-0x45)+0x67)*0x8)*0x9)
3529	((((0x123-0x4)-0x5)*(0x6+0x7))-0x89)
3530	((0x12*0x3)+(0x4*(0x5+(0x6*(0x7+0x89)))))
3531	((0x12+(0x34*0x56))-(0x7*0x89))
3532	((((0x12*0x3)*(0x45-0x6))-0x7)+0x89)
3533	((((0x1-0x23)+0x45)*0x67)-(0x8*0x9))
3534	((((0x1-0x23)-0x4)*(0x56+0x7))*(0x8-0x9))
3535	(((0x1+0x23)*((0x4-0x5)+0x67))-0x89)
3536	((((0x1+0x23)+0x45)+0x67)*(0x8+0x9))
3537	(0x1-((0x23+0x45)*(0x67-0x89)))
3538	((0x123+(((0x45*0x6)-0x7)*0x8))-0x9)
3539	(((0x12+(0x3*0x4))*0x56)+(0x7*0x89))
3540	(((0x12+0x3)*(0x45+0x67))-(0x8*0x9))
3541	((((0x1*0x2)-0x34)+((0x5*0x6)*0x78))-0x9)
3542	((((0x1+0x2)-0x34)+((0x5*0x6)*0x78))-0x9)
3543	(((((0x1*0x234)+0x5)*0x6)+0x78)+0x9)
3544	(((((0x1*0x234)+0x5)*0x6)-0x7)+0x89)
3545	(((0x1+((0x234+0x5)*0x6))-0x7)+0x89)
3546	((((0x12*0x3)*(0x45-0x6))+0x7)+0x89)
3547	((((0x12*0x3)*0x45)-(0x6*0x7))-0x89)
3548	(((0x1-0x234)+((0x5*0x67)*0x8))-0x9)
3549	(((((0x1*0x2)+0x34)*0x5)*0x6)+0x789)
3550	((0x1234-(0x5*0x6))-(0x78*0x9))
3551	(((((0x1+0x23)+0x4)*0x56)+0x78)-0x9)
3552	((0x123-0x45)*(((0x6-0x7)+0x8)+0x9))
3553	((((0x123-0x45)-0x6)-0x7)*(0x8+0x9))
3554	((((0x1+0x234)*0x5)+(0x6*0x78))+0x9)
3555	(((0x123-(0x4*0x5))*0x6)+0x789)
3556	((0x123+(((0x45*0x6)-0x7)*0x8))+0x9)
3557	(((0x12-0x34)+((0x5*0x6)*0x78))-0x9)
3558	(((((0x1*0x234)+0x5)*0x6)+0x7)+0x89)
3559	(((0x1+((0x234+0x5)*0x6))+0x7)+0x89)
3560	(((((0x1+(0x2*0x3))*0x45)+0x6)*0x7)+0x89)
3561	((((0x1+0x23)+0x45)*((0x6*0x7)-0x8))-0x9)
3562	(((((0x1-0x2)-0x34)+0x56)-0x7)*0x89)
3563	((((0x12-0x3)+0x4)*0x56)+0x789)
3564	((0x12*(0x34+0x56))+(0x78*0x9))
3565	((0x1+((0x2+0x34)*0x56))-(0x78*0x9))
3566	(((0x1-0x234)+((0x5*0x67)*0x8))+0x9)
3567	(((0x12-0x34)+0x5)*((0x6-0x78)-0x9))
3568	(((0x1+0x2)*(((0x3*0x45)*0x6)-0x7))-0x89)
3569	(((0x1234-0x5)-0x6)-(0x78*0x9))
3570	(((((0x1+0x23)+0x4)*0x56)-0x7)+0x89)
3571	(0x1234+(((0x5-0x6)-0x78)*0x9))
3572	(((0x123*(0x4+0x5))-0x6)+(0x7*0x89))
3573	((((0x123-(0x4*0x5))+0x6)+0x78)*0x9)
3574	(((((0x1*0x23)+0x4)-0x5)*0x67)+(0x8*0x9))
3575	(((0x12-0x34)+((0x5*0x6)*0x78))+0x9)
3576	(((((0x12*0x3)*0x45)-0x6)-0x7)-0x89)
3577	((((0x12*0x3)-(0x4*(0x5-0x67)))*0x8)+0x9)
3578	((((0x1-0x2)-(0x3*0x4))+((0x5*0x6)*0x78))-0x9)
3579	(((0x1234+0x5)-0x6)-(0x78*0x9))
3580	(0x1234+(((0x5-0x6)*0x78)*0x9))
3581	(((0x1234-0x5)+0x6)-(0x78*0x9))
3582	(0x12*((0x3*((0x4+0x5)+0x67))-0x89))
3583	(0x1-(0x2*((0x34+0x56)-0x789)))
3584	(((((0x1+0x23)+0x4)*0x56)+0x7)+0x89)
3585	((((0x1+0x2)*0x345)-0x6)+(0x78*0x9))
3586	(((0x1*0x23)-0x4)+(0x5*((0x6*0x78)-0x9)))
3587	((((0x1-0x23)-0x4)*(0x5-0x67))-0x89)
3588	(((((0x1-0x23)+0x45)*0x67)-0x8)-0x9)
3589	(0x1234-(((0x5-0x6)+0x78)*0x9))
3590	(((((0x12*0x3)*0x45)-0x6)+0x7)-0x89)
3591	(((0x1*0x2)*(0x345-0x6))+0x789)
3592	((0x1+(0x2*(0x345-0x6)))+0x789)
3593	((((0x1+0x23)-0x4)*(0x5+0x67))+0x89)
3594	((((0x12*0x34)*0x5)-0x6)-(0x78*0x9))
3595	((((0x12+0x3)*(0x45+0x67))-0x8)-0x9)
3596	(((0x12-0x34)+0x5)*((0x6+0x7)-0x89))
3597	((((0x1*0x2)*0x345)-0x6)+0x789)
3598	(((0x1+(0x2*0x345))-0x6)+0x789)
3599	(((0x1+0x234)*0x5)+(0x6*(0x78+0x9)))
3600	((((0x1+0x234)-(0x5*0x67))*0x8)*0x9)
3601	((((0x1*0x234)-(0x5*0x6))*0x7)-0x89)
3602	(((((0x12*0x3)*0x45)+0x6)+0x7)-0x89)
3603	((0x12*((0x3+0x4)+0x56))+0x789)
3604	(((((0x1-0x23)+0x45)*0x67)+0x8)-0x9)
3605	((0x1*0x23)*((0x45-0x67)+0x89))
3606	(0x1+(0x23*((0x45-0x67)+0x89)))
3607	(((0x12*0x34)*((0x5+0x6)-0x7))-0x89)
3608	((((0x1+0x234)-(0x5*0x6))*0x7)-0x89)
3609	((((0x1*0x2)*0x345)+0x6)+0x789)
3610	(((0x1+(0x2*0x345))+0x6)+0x789)
3611	((((0x12+0x3)*(0x45+0x67))+0x8)-0x9)
3612	((0x12+0x3)*(0x45-(0x67*(0x8-0x9))))
3613	((((0x12+0x3)*(0x45+0x67))-0x8)+0x9)
3614	(((0x1*0x23)*((0x45+(0x6*0x7))-0x8))+0x9)
3615	((0x1234-0x56)-(0x7*0x89))
3616	((0x1+(0x2*(0x345+0x6)))+0x789)
3617	((0x123-0x4)+((0x5*0x6)*(0x78-0x9)))
3618	(((0x1+0x23)*0x45)+((0x6+0x78)*0x9))
3619	(((((0x1*0x2)*0x3)*(0x4+(0x56*0x7)))-0x8)-0x9)
3620	((((0x12-0x3)-0x4)+((0x5*0x6)*0x78))+0x9)
3621	((((0x1*0x2)+0x3)*0x456)-0x789)
3622	((0x1+((0x2+0x3)*0x456))-0x789)
3623	(((0x12*0x3)*0x45)+(0x67*(0x8-0x9)))
3624	(((((0x12*0x3)*0x45)-0x67)-0x8)+0x9)
3625	((((0x1*0x23)-0x4)*0x56)+(0x7*0x89))
3626	((0x1+((0x23-0x4)*0x56))+(0x7*0x89))
3627	(((((0x123-0x4)+0x5)+0x67)+0x8)*0x9)
3628	(((((0x1*0x23)+0x4)*(0x56+0x7))-0x8)+0x9)
3629	((0x1234-0x5)+((0x6-0x78)*0x9))
3630	((0x123*0x4)+(((0x5+0x6)+0x7)*0x89))
3631	((((0x12*0x3)*0x45)+(0x6*0x7))-0x89)
3632	((0x1+(0x23*(((0x4+0x5)+0x67)-0x8)))-0x9)
3633	(((((0x12+0x34)*0x5)+0x67)*0x8)+0x9)
3634	((((0x12+0x3)+0x4)+((0x5*0x6)*0x78))+0x9)
3635	((((0x1*0x234)*0x5)+(0x67*0x8))-0x9)
3636	(((((0x123+0x4)-0x5)-0x6)+0x78)*0x9)
3637	((0x1+(((0x23-0x4)+0x5)*0x67))-(0x8*0x9))
3638	(((0x12+(0x3*(0x45-0x6)))+0x7)*(0x8+0x9))
3639	((0x1234+0x5)+((0x6-0x78)*0x9))
3640	((0x1-((0x23-0x45)*0x67))+0x89)
3641	(0x1+(((0x23-0x45)+0x6)*(0x7-0x89)))
3642	((((0x1-0x2)+0x34)+((0x5*0x6)*0x78))-0x9)
3643	(((((0x12+0x3)+0x45)*0x6)*0x7)-0x89)
3644	(((((0x1*0x23)+0x4)*(0x56+0x7))+0x8)+0x9)
3645	((((0x1+0x2)*0x34)*(0x5+0x6))+0x789)
3646	((((0x1+0x2)+0x34)+((0x5*0x6)*0x78))-0x9)
3647	(((((0x1+0x234)-0x5)-0x67)*0x8)-0x9)
3648	((((0x1*0x23)+0x4)+((0x5*0x6)*0x78))+0x9)
3649	(((((0x1*0x2)+0x3)*0x4)*0x56)+0x789)
3650	((((0x1+0x2)+0x34)*0x56)-(0x78*0x9))
3651	(((((0x12*(0x3+0x4))*0x5)*0x6)-0x78)-0x9)
3652	((((0x1+0x2)*0x3)*((0x45*0x6)+0x7))-0x89)
3653	((((0x1*0x234)*0x5)+(0x67*0x8))+0x9)
3654	(((((0x123-0x4)+0x5)-0x6)+0x78)*0x9)
3655	(((0x12+0x3)-0x4)*((0x56+0x78)+0x9))
3656	((0x1234-0x5)-((0x67+0x8)*0x9))
3657	((((0x12*0x34)-0x5)*0x6)-0x789)
3658	((((0x1+0x234)*0x5)+(0x67*0x8))+0x9)
3659	((((0x123-0x4)+0x5)*(0x6+0x7))-0x89)
3660	(((0x12+(0x3*0x4))*0x56)+(0x78*0x9))
3661	(((0x12+0x34)+((0x5*0x6)*0x78))-0x9)
3662	((0x1-0x2)+(0x3*((0x456+0x78)-0x9)))
3663	((((0x1-0x2)-0x34)+0x56)*(0x78-0x9))
3664	((((0x1+0x2)+0x34)+((0x5*0x6)*0x78))+0x9)
3665	(((((0x1+0x234)-0x5)-0x67)*0x8)+0x9)
3666	((0x1234+0x56)-(0x78*0x9))
3667	(((((0x12*0x3)*0x45)+0x6)+0x7)-(0x8*0x9))
3668	((0x123+(((0x45*0x6)+0x7)*0x8))+0x9)
3669	((((0x123+0x4)-0x5)*0x6)+0x789)
3670	(((0x12+0x3)+0x4)+(0x5*((0x6*0x78)+0x9)))
3671	((0x1234-(0x5*0x6))-(0x7*0x89))
3672	(((((0x123-0x4)-0x5)+0x6)+0x78)*0x9)
3673	(((0x1-0x23)*((0x4-0x5)-0x67))+0x89)
3674	(((((0x1+0x23)-0x4)+0x5)*0x67)-0x89)
3675	(((0x1*0x234)*0x5)+((0x67-0x8)*0x9))
3676	((0x1+(0x234*0x5))+((0x67-0x8)*0x9))
3677	((((0x1-0x23)+0x45)*0x67)+(0x8*0x9))
3678	(((0x12*0x3)*0x45)-(0x6*((0x7-0x8)+0x9)))
3679	(0x1234+(((0x5+0x6)-0x78)*0x9))
3680	(((0x1+0x234)*0x5)+((0x67-0x8)*0x9))
3681	((((0x123-0x4)+0x5)*0x6)+0x789)
3682	(((0x1-0x2)+(0x34*((0x56-0x7)-0x8)))-0x9)
3683	(((0x1*0x2)+(0x3*(0x456+0x78)))-0x9)
3684	(((0x1*0x234)*0x5)+(0x6*(0x7+0x89)))
3685	((((0x1*0x2)+0x34)*0x56)-(0x7*0x89))
3686	((((0x1-0x2)+0x3)-0x4)*(0x56-0x789))
3687	(0x1+((0x2*(0x3-0x4))*(0x56-0x789)))
3688	((0x1-(((0x23*0x4)-(0x56*0x7))*0x8))-0x9)
3689	(((0x1+0x234)*0x5)+(0x6*(0x7+0x89)))
3690	(((0x1234-0x5)-0x6)-(0x7*0x89))
3691	(0x123-(0x4*(0x5-((0x67-0x8)*0x9))))
3692	((((0x12*0x3)*0x45)+0x67)-0x89)
3693	((0x12*((0x3*0x4)+0x56))+0x789)
3694	(((0x1-0x2)+0x3)*((0x4-0x56)+0x789))
3695	((((0x123+0x45)+0x67)*0x8)-0x9)
3696	((((((0x12*0x3)*0x45)-0x6)-0x7)-0x8)-0x9)
3697	(((0x12-0x34)*((0x5+0x6)-0x78))-0x9)
3698	(((0x1-0x2)+(0x3*(0x456+0x78)))+0x9)
3699	((0x12+(0x3*(0x456+0x78)))-0x9)
3700	(((0x1234+0x5)-0x6)-(0x7*0x89))
3701	(0x1234+(((0x5-0x6)*0x7)*0x89))
3702	(((0x1234-0x5)+0x6)-(0x7*0x89))
3703	(0x1-(0x2*(((0x3+0x45)+0x6)-0x789)))
3704	(((0x12*((0x3*0x45)+0x6))+0x7)-0x89)
3705	(((0x1*0x23)*(0x45+0x6))+(0x78*0x9))
3706	(0x1234+(((0x5-0x67)-0x8)*0x9))
3707	(((0x1*0x23)*((0x4-0x5)+0x67))+0x89)
3708	((0x1+0x23)*((0x45-0x67)+0x89))
3709	(0x1+(0x2*(((0x3*0x45)+0x678)-0x9)))
3710	((0x1*0x2)*(((0x3*0x4)-0x56)+0x789))
3711	((((0x1+0x23)-0x4)*0x56)+(0x7*0x89))
3712	(((0x1234+0x5)+0x6)-(0x7*0x89))
3713	((((0x123+0x45)+0x67)*0x8)+0x9)
3714	((0x1*0x2)*(((0x3-0x45)-0x6)+0x789))
3715	((((0x12*0x34)*0x5)-0x6)-(0x7*0x89))
3716	((0x1+0x234)+(((0x5*0x6)-0x7)*0x89))
3717	((((0x12*0x34)+0x5)*0x6)-0x789)
3718	((0x1+(0x2*((0x3*0x45)+0x678)))-0x9)
3719	(((((0x1*0x234)+0x5)-0x67)*0x8)-0x9)
3720	((0x1+(((0x234+0x5)-0x67)*0x8))-0x9)
3721	(((((0x1*0x234)-(0x5*0x6))*0x7)-0x8)-0x9)
3722	((0x1*0x2)+(0x3*((0x456-0x7)+0x89)))
3723	(((0x12*((0x3*0x45)+0x6))-0x78)+0x9)
3724	((((((0x12*0x3)*0x45)+0x6)-0x7)+0x8)-0x9)
3725	((0x1-0x2)-(0x3*((0x4-0x567)+0x89)))
3726	(((((0x123+0x4)+0x5)-0x6)+0x78)*0x9)
3727	(((((0x1+0x234)+0x5)-0x67)*0x8)-0x9)
3728	((0x1*0x2)-(0x3*((0x4-0x567)+0x89)))
3729	((((0x123+0x4)+0x5)*0x6)+0x789)
3730	((((((0x12*0x3)*0x45)-0x6)-0x7)+0x8)+0x9)
3731	((0x1234+(0x5*0x6))-(0x7*0x89))
3732	((0x123+(0x45*((0x6*0x7)+0x8)))-0x9)
3733	(0x1-(0x2*(((0x34+0x5)+0x6)-0x789)))
3734	(((((0x1*0x234)-0x5)-0x6)*0x7)-0x89)
3735	(0x12+(0x3*((0x456+0x78)+0x9)))
3736	((0x1+(0x2*((0x3*0x45)+0x678)))+0x9)
3737	(((((0x1*0x234)+0x5)-0x67)*0x8)+0x9)
3738	(0x12+(0x3*((0x456-0x7)+0x89)))
3739	(0x1+(((0x2-0x3)+0x4)*(0x567-0x89)))
3740	((0x1-0x23)*((0x45-(0x6*0x7))-0x89))
3741	(((((0x1+0x234)-0x5)-0x6)*0x7)-0x89)
3742	((((0x1-0x23)+0x45)*0x67)+0x89)
3743	(((0x12-0x3)+0x4)*((0x56+0x78)-0x9))
3744	(0x12-(0x3*((0x4-0x567)+0x89)))
3745	(((((0x1+0x234)+0x5)-0x67)*0x8)+0x9)
3746	((((0x1*0x23)-0x4)*0x56)+(0x78*0x9))
3747	(((0x1-0x23)*(0x4-0x56))+(0x7*0x89))
3748	(((0x1*0x23)*(0x45+(0x6*0x7)))-0x89)
3749	(((0x12+0x3)*(0x45+0x67))+0x89)
3750	((0x123+(0x45*((0x6*0x7)+0x8)))+0x9)
3751	(0x1234-(((0x56+0x7)+0x8)*0x9))
3752	((0x1*0x2)+(0x3*((0x4+0x567)-0x89)))
3753	((((0x1+0x23)-0x45)*(0x6-0x78))-0x9)
3754	((0x1*0x2)*((0x34*(0x5-0x6))+0x789))
3755	(0x1+(0x2*((0x34*(0x5-0x6))+0x789)))
3756	((0x1+0x2)*(0x34+(0x5*(0x67+0x89))))
3757	((((0x12*0x3)*0x45)+0x67)-(0x8*0x9))
3758	((0x1-0x23)-(0x4*((0x5+0x6)-(0x7*0x89))))
3759	(((((0x1*0x234)-0x56)-0x7)*0x8)-0x9)
3760	((((0x12*0x3)*0x45)-0x67)+0x89)
3761	((0x1-0x2)+(0x3*((0x456+0x7)+0x89)))
3762	(((((0x123-0x4)+0x5)+0x6)+0x78)*0x9)
3763	((((0x123+0x4)+0x5)*(0x6+0x7))-0x89)
3764	((((0x1*0x23)+0x4)*(0x56+0x7))+0x89)
3765	(0x1234-(0x5*((0x6*0x7)+0x89)))
3766	((0x1-((0x23-0x45)*(0x67+0x8)))-0x9)
3767	(((((0x1+0x234)-0x56)-0x7)*0x8)-0x9)
3768	(0x12+(0x3*((0x4+0x567)-0x89)))
3769	(0x1234+((0x5-((0x6+0x7)*0x8))*0x9))
3770	(((((0x1+(0x2*0x34))*0x5)-0x6)*0x7)+0x89)
3771	((((0x1+0x2)+0x34)*0x56)-(0x7*0x89))
3772	(0x1+(((0x23-(0x4*(0x5-0x67)))-0x8)*0x9))
3773	((((0x1*0x234)*0x5)-0x6)+(0x7*0x89))
3774	((((0x1-0x2)*0x34)+0x56)*(0x78-0x9))
3775	(((0x12+0x3)+0x4)*((0x56+(0x7*0x8))+0x9))
3776	((0x1*0x2)-((0x34-0x56)*(0x78-0x9)))
3777	(((((0x1*0x234)-0x56)-0x7)*0x8)+0x9)
3778	((((0x1+0x234)*0x5)-0x6)+(0x7*0x89))
3779	((((((0x12+0x3)+0x45)*0x6)*0x7)+0x8)-0x9)
3780	(0x12+(0x3*((0x456+0x7)+0x89)))
3781	((((((0x12+0x3)+0x45)*0x6)*0x7)-0x8)+0x9)
3782	(((0x1*0x23)-0x4)*(((0x5+0x6)+0x78)-0x9))
3783	(0x123-(0x4*(0x56-(0x7*0x89))))
3784	((0x1+(0x23*((0x4+0x5)+0x67)))-0x89)
3785	(0x1234-(0x5*(0x67+(0x8*0x9))))
3786	(((0x1+(0x234*0x5))+0x6)+(0x7*0x89))
3787	((0x1234+0x56)-(0x7*0x89))
3788	(0x12-((((0x3+0x4)*0x5)-0x6)*(0x7-0x89)))
3789	(((0x12+0x3)*((0x45+0x67)+0x8))+0x9)
3790	((0x1*0x2)*((0x34-0x56)+0x789))
3791	((0x1234-0x5)-(0x6*(0x7+0x89)))
3792	(0x12-((0x34-0x56)*(0x78-0x9)))
3793	(((0x123+(((0x4*0x5)+0x6)*0x7))*0x8)+0x9)
3794	((((((0x1+0x23)-0x4)+0x5)*0x67)-0x8)-0x9)
3795	(((0x123+(0x4*0x5))*0x6)+0x789)
3796	((((0x1-0x23)-0x4)*(0x5-0x67))+(0x8*0x9))
3797	((((((0x12+0x3)+0x45)*0x6)*0x7)+0x8)+0x9)
3798	(((((0x12*0x3)*0x4)+0x56)+0x78)*0x9)
3799	(0x1+(((0x234-0x56)-(0x7*0x8))*0x9))
3800	((0x1234-0x5)-((0x67-0x8)*0x9))
3801	((0x1234+0x5)-(0x6*(0x7+0x89)))
3802	((0x1-0x23)-(((0x4*(0x5-0x6))*0x7)*0x89))
3803	((((0x123-0x4)-0x5)*(0x6+0x7))+0x89)
3804	(((((0x1*0x234)+0x5)-0x6)*0x7)-0x89)
3805	((0x1234-((0x5+0x67)*0x8))+0x9)
3806	(((((0x1+0x234)-0x5)-0x6)*0x7)-(0x8*0x9))
3807	((((0x1+0x234)-0x56)-(0x7*0x8))*0x9)
3808	((0x12-0x34)*(((0x5-0x6)-0x78)+0x9))
3809	(((0x1+0x23)*((0x4-0x5)+0x67))+0x89)
3810	((0x1234+0x5)-((0x67-0x8)*0x9))
3811	(((((0x1+0x234)+0x5)-0x6)*0x7)-0x89)
3812	(((((0x12*0x3)*0x45)+0x67)-0x8)-0x9)
3813	((((0x12*0x3)-0x4)*(0x56-0x7))-0x89)
3814	((0x1*0x2)*(((0x34*0x5)+0x678)-0x9))
3815	(0x1+(0x2*(((0x34*0x5)+0x678)-0x9)))
3816	(((0x12*0x34)*0x5)-(0x6*(0x7+0x89)))
3817	(((((0x12*(0x3-0x4))+0x56)*0x7)*0x8)+0x9)
3818	(((((0x1*0x234)-0x5)+0x6)*0x7)-0x89)
3819	(((0x12+0x3)*(0x4+0x56))+0x789)
3820	((0x1+((0x23*(0x4+0x5))*0x6))+0x789)
3821	((((0x12*0x3)*0x45)-(0x6*0x7))+0x89)
3822	(((0x1234-0x5)-(0x67*0x8))-0x9)
3823	(((0x1*0x2)*((0x34*0x5)+0x678))-0x9)
3824	(((0x1*0x234)-0x56)*((0x7-0x8)+0x9))
3825	(((((0x1+0x234)-0x5)+0x6)*0x7)-0x89)
3826	((((0x1+((0x2*0x34)*0x5))+0x6)*0x7)+0x89)
3827	((0x1*0x23)-(0x4*((0x5+0x6)-(0x7*0x89))))
3828	(((((0x12*0x3)*0x45)+0x67)+0x8)-0x9)
3829	(((0x12*0x3)*0x45)-(0x67*(0x8-0x9)))
3830	(((((0x12*0x3)*0x45)+0x67)-0x8)+0x9)
